date,location,state,latitude,longitude,rainfall_mm,source
2018-01-10,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-10,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-10,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-10,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-10,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-10,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-10,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-11,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-11,Port Harcourt,Rivers,4.8156,7.0498,10.268508911132812,CHIRPS-2.0
2018-01-11,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-11,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-11,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-11,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-11,Bayelsa,Bayelsa,4.7719,6.0699,4.080245018005371,CHIRPS-2.0
2018-01-11,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-11,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-11,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-12,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-12,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-12,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-12,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-12,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-12,Warri,Delta,5.516,5.75,2.8423826694488525,CHIRPS-2.0
2018-01-12,Bayelsa,Bayelsa,4.7719,6.0699,4.080245018005371,CHIRPS-2.0
2018-01-12,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-12,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-12,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-13,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-13,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-13,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-13,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-13,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-13,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-13,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-13,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-13,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-13,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-14,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-14,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-14,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-14,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-14,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-14,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-14,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-14,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-14,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-14,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-15,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-15,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-15,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-15,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-15,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-15,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-15,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-15,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-15,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-15,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-16,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-16,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-16,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-16,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-16,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-16,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-16,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-16,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-16,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-16,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-17,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-17,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-17,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-17,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-17,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-17,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-17,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-17,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-17,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-17,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-18,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-18,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-18,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-18,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-18,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-18,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-18,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-18,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-18,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-18,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-19,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-19,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-19,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-19,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-19,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-19,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-19,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-19,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-19,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-19,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-20,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-20,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-20,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-20,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-20,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-20,Warri,Delta,5.516,5.75,2.083115339279175,CHIRPS-2.0
2018-01-20,Bayelsa,Bayelsa,4.7719,6.0699,2.785022497177124,CHIRPS-2.0
2018-01-20,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-20,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-20,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-21,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-21,Port Harcourt,Rivers,4.8156,7.0498,9.705059051513672,CHIRPS-2.0
2018-01-21,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-21,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-21,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-21,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-21,Bayelsa,Bayelsa,4.7719,6.0699,3.7382986545562744,CHIRPS-2.0
2018-01-21,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-21,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-21,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-22,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-22,Port Harcourt,Rivers,4.8156,7.0498,4.852529525756836,CHIRPS-2.0
2018-01-22,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-22,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-22,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-22,Warri,Delta,5.516,5.75,2.427236557006836,CHIRPS-2.0
2018-01-22,Bayelsa,Bayelsa,4.7719,6.0699,3.7382986545562744,CHIRPS-2.0
2018-01-22,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-22,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-22,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-23,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-23,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-23,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-23,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-23,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-23,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-23,Bayelsa,Bayelsa,4.7719,6.0699,3.7382986545562744,CHIRPS-2.0
2018-01-23,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-23,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-23,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-24,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-24,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-24,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-24,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-24,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-24,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-24,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-24,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-24,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-24,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-25,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-25,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-25,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-25,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-25,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-25,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-25,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-25,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-25,Ibadan,Oyo,7.3775,3.947,0.6605391502380371,CHIRPS-2.0
2018-01-25,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-26,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-26,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-26,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-26,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-26,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-26,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-26,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-26,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-26,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-26,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-27,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-27,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-27,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-27,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-27,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-27,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-27,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-27,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-27,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-27,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-28,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-28,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-28,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-28,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-28,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-28,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-28,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-28,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-28,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-28,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-29,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-29,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-29,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-29,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-29,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-29,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-29,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-29,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-29,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-29,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-30,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-30,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-30,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-30,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-30,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-30,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-30,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-30,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-30,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-30,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-01-31,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-01-31,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-01-31,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-01-31,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-01-31,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-01-31,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-01-31,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-01-31,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-01-31,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-01-31,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-02-01,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-02-01,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-02-01,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-02-01,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-02-01,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-02-01,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-02-01,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-02-01,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
2018-02-01,Ibadan,Oyo,7.3775,3.947,0.0,CHIRPS-2.0
2018-02-01,Abuja,FCT,9.0765,7.4951,0.0,CHIRPS-2.0
2018-02-02,Lagos,Lagos,6.5244,3.3792,0.0,CHIRPS-2.0
2018-02-02,Port Harcourt,Rivers,4.8156,7.0498,0.0,CHIRPS-2.0
2018-02-02,Kano,Kano,12.0022,8.5919,0.0,CHIRPS-2.0
2018-02-02,Lokoja,Kogi,7.7989,6.7397,0.0,CHIRPS-2.0
2018-02-02,Makurdi,Benue,7.7336,8.5219,0.0,CHIRPS-2.0
2018-02-02,Warri,Delta,5.516,5.75,0.0,CHIRPS-2.0
2018-02-02,Bayelsa,Bayelsa,4.7719,6.0699,0.0,CHIRPS-2.0
2018-02-02,Adamawa,Adamawa,9.3265,12.3984,0.0,CHIRPS-2.0
